Weather Station ID,Country,Name,Latitude,Longitude,Elevation,ICAO ID,WMO ID,IATA ID,Time Zone
72403,US,Dulles International Airport,38.9333,-77.45,95.0,KIAD,72403.0,IAD,America/New_York
72404,US,Nas Patuxent River Md,38.3,-76.0667,12.0,KNHK,72404.0,NHK,America/New_York
72405,US,Washington National Airport,38.85,-77.0333,5.0,KDCA,72405.0,DCA,America/New_York
72406,US,Baltimore-Washington International,39.1667,-76.6833,45.0,KBWI,72406.0,BWI,America/New_York
72407,US,Atlantic City International,39.4667,-74.0833,23.0,KACY,72407.0,ACY,America/New_York
72408,US,Philadelphia International Airport,39.8667,-75.2333,6.0,KPHL,72408.0,PHL,America/New_York
72409,US,Lakehurst Naval Air Station,40.0333,-74.3167,31.0,KNEL,72409.0,NEL,America/New_York
72410,US,Lynchburg Regional Airport,37.3167,-79.2,286.0,KLYH,72410.0,LYH,America/New_York
72411,US,Roanoke Regional Airport,37.3167,-79.9667,358.0,KROA,72411.0,ROA,America/New_York
72412,US,Raleigh County Mem Airport,37.8,-81.1167,763.0,KBKW,72412.0,BKW,America/New_York
72414,US,Yeager Airport,38.3667,-81.6,299.0,KCRW,72414.0,CRW,America/New_York
72417,US,Jennings Randolph Field,38.8833,-79.85,606.0,KEKN,72417.0,EKN,America/New_York
72421,US,Cincinnati/Northern Ky International,39.05,-84.6667,273.0,KCVG,72421.0,CVG,America/New_York
72422,US,Lexington Blue Grass Airport,38.0333,-84.6,299.0,KLEX,72422.0,LEX,America/New_York
72423,US,Standiford Field,38.1833,-85.7333,151.0,KSDF,72423.0,SDF,America/Kentucky/Louisville
72424,US,Fort Knox,37.9,-85.9667,230.0,KFTK,72424.0,FTK,America/New_York
72425,US,Tri-State Airport,38.3667,-82.55,252.0,KHTS,72425.0,HTS,America/New_York
72426,US,"Wilmington, Oh.",39.4167,-83.8167,317.0,KILN,72426.0,,America/New_York
72428,US,Port Columbus International  Airport,40.0,-82.05,248.0,KCMH,72428.0,CMH,America/New_York
72429,US,Cox Dayton International,39.9,-84.2167,308.0,KDAY,72429.0,DAY,America/New_York
72432,US,Evansville Regional,38.0333,-87.5333,127.0,KEVV,72432.0,EVV,America/Chicago
72433,US,"Salem, Salem-Leckrone Airport",38.6333,-88.95,175.0,KSLO,72433.0,,America/Chicago
72434,US,Lambert-St Louis International  Airport,38.75,-90.0333,184.0,KSTL,72434.0,BLV,America/Chicago
72435,US,Barkley Regional Airport,37.05,-88.7667,125.0,KPAH,72435.0,PAH,America/Chicago
72438,US,Indianapolis International  Airport,39.7167,-86.1167,243.0,KIND,72438.0,IND,America/Indiana/Indianapolis
72440,US,Springfield-Branson National,37.2333,-93.05,386.0,KSGF,72440.0,SGF,America/Chicago
72445,US,Columbia Regional Airport,38.8167,-92.2167,271.0,KCOU,72445.0,COU,America/Chicago
72446,US,Kansas City Airport,39.3,-94.0667,313.0,KMCI,72446.0,MCI,America/Chicago
72449,US,Rosecrans Memorial Airport,39.7667,-94.0833,252.0,KSTJ,72449.0,STJ,America/Chicago
72450,US,Wichita Mid-Continent Airport,37.65,-97.1,406.0,KICT,72450.0,ICT,America/Chicago
72451,US,Dodge City Regional Airport,37.7667,-99.1333,791.0,KDDC,72451.0,DDC,America/Chicago
72452,US,Medicine Lodge,37.2833,-98.55,469.0,KP28,72452.0,,America/Chicago
72455,US,"Fort Riley, Marshall Aaf Ft Riley",39.05,-96.75,324.0,KFRI,72455.0,FRI,America/Chicago
72456,US,Topeka Billard Municipal Airport,39.0667,-95.1333,269.0,KTOP,72456.0,FOE,America/Chicago
72458,US,"Concordia, Blosser Municipal Airport",39.55,-97.65,453.0,KCNK,72458.0,,America/Chicago
72460,US,Elkhart / Elkhart-Morton County Airport,37.0,-101.8833,1102.0,K1K5,72460.0,,America/Chicago
72462,US,San Luis Valley Regional,37.4333,-105.8667,2297.0,KALS,72462.0,ALS,America/Denver
72464,US,Pueblo Memorial Airport,38.2833,-104.5,1440.0,KPUB,72464.0,PUB,America/Denver
72465,US,Goodland Renner Field,39.3667,-101.7,1114.0,KGLD,72465.0,GLD,America/Denver
72466,US,Colorado Springs Muni,38.8167,-104.7167,1885.0,KCOS,72466.0,COS,America/Denver
72468,US,Fort Carson,38.7,-104.7667,1789.0,KFCS,72468.0,,America/Denver
72469,US,"Denver / Stapleton International, Co.",39.7833,-104.8667,1626.0,KDNR,72469.0,DNR,America/Denver
72470,US,Price Carbon County Airport,39.6167,-110.75,1814.0,KPUC,72470.0,PUC,America/Denver
72476,US,Grand Junction Walker Field,39.1333,-108.5333,1481.0,KGJT,72476.0,GJT,America/Denver
72480,US,Bishop Airport,37.3667,-118.3667,1256.0,KBIH,72480.0,BIH,America/Los_Angeles
72481,US,Merced / Castle Air Force Base,37.3667,-120.5667,57.0,KMER,72481.0,MER,America/Los_Angeles
72483,US,Sacramento Executive Airport,38.5,-121.5,6.0,KSAC,72483.0,SAC,America/Los_Angeles
72486,US,Ely Airport (Yelland Field),39.3,-114.85,1907.0,KELY,72486.0,ELY,America/Los_Angeles
72487,US,Caliente,37.6,-114.5167,1333.0,KP38,72487.0,,America/Los_Angeles
72488,US,Reno/Tahoe International  Airport,39.4833,-119.7667,1345.0,KRNO,72488.0,RNO,America/Los_Angeles
72489,US,"Reno, Nv.",39.5667,-119.8,1463.0,KREV,72489.0,,America/Los_Angeles
72491,US,"Monterey / Naf, Ca.",36.6,-121.85,46.0,,72491.0,,America/Los_Angeles
72492,US,Stockton Metropolitan Airport,37.9,-121.2333,9.0,KSCK,72492.0,SCK,America/Los_Angeles
72493,US,Metro Oakland International  Airport,37.7167,-122.2333,2.0,KOAK,72493.0,OAK,America/Los_Angeles
72494,US,San Francisco Airport,37.6167,-122.3667,3.0,KSFO,72494.0,SFO,America/Los_Angeles
72495,US,Farallon Island,37.7,-123.0,12.0,K50Q,72495.0,,America/Los_Angeles
72501,US,"Upton, Ny.",40.8667,-72.8667,20.0,KOKX,72501.0,,America/New_York
72502,US,Newark Airport,40.6833,-74.0,5.0,KEWR,72502.0,EWR,America/New_York
72503,US,LaGuardia Airport,40.7833,-73.05,7.0,KLGA,72503.0,LGA,America/New_York
72504,US,Sikorsky Memorial Airport,41.1667,-73.1333,3.0,KBDR,72504.0,BDR,America/New_York
72506,US,Otis Air National Guard Base,41.65,-70.5167,40.0,KFMH,72506.0,,America/New_York
72507,US,Providence Green State Airport,41.7333,-71.4333,17.0,KPVD,72507.0,PVD,America/New_York
72508,US,Bradley International Airport,41.9333,-72.6833,53.0,KBDL,72508.0,BDL,America/New_York
72509,US,Boston Logan International,42.3667,-71.0167,6.0,KBOS,72509.0,BOS,America/New_York
72513,US,Wilkes-Barre/Scranton International,41.3333,-75.0667,293.0,KAVP,72513.0,AVP,America/New_York
72514,US,Williamsport-Lycoming County,41.25,-76.9167,161.0,KIPT,72514.0,IPT,America/New_York
72515,US,Binghamton Regional Airport,42.2,-75.15,499.0,KBGM,72515.0,BGM,America/New_York
72517,US,Lehigh Valley International  Airport,40.65,-75.45,120.0,KABE,72517.0,ABE,America/New_York
72518,US,Albany International Airport,42.75,-73.1333,87.0,KALB,72518.0,ALB,America/New_York
72519,US,Syracuse Hancock International  Airport,43.1167,-76.1,125.0,KSYR,72519.0,SYR,America/New_York
72520,US,Greater Pittsburgh International,40.4833,-80.0667,367.0,KPIT,72520.0,AGC,America/New_York
72521,US,Akron-Canton Regional Airport,40.9167,-81.45,374.0,KCAK,72521.0,CAK,America/New_York
72523,US,"Dansville / Municipal, Ny.",42.5667,-77.7167,202.0,,72523.0,,
72524,US,Cleveland-Hopkins International,41.4,-81.85,241.0,KCLE,72524.0,CLE,America/New_York
72525,US,Youngstown-Warren Reg Airprt,41.25,-80.6667,365.0,KYNG,72525.0,YNG,America/New_York
72526,US,Erie International Airport,42.0833,-80.1833,223.0,KERI,72526.0,ERI,America/New_York
72528,US,Buffalo Airport,42.9333,-78.7333,221.0,KBUF,72528.0,BUF,America/New_York
72529,US,Greater Rochester International,43.1167,-77.6833,170.0,KROC,72529.0,ROC,America/New_York
72530,US,Chicago O’hare Airport,41.9833,-87.9167,204.0,KORD,72530.0,ORD,America/Chicago
72531,US,"Rantoul / Chanute Air Force Base, Il.",40.3,-88.15,,KTIP,72531.0,,America/Chicago
72532,US,Greater Peoria Regional Airport,40.6667,-89.0167,201.0,KPIA,72532.0,PIA,America/Chicago
72533,US,Fort Wayne International,41.0,-85.0333,248.0,KFWA,72533.0,FWA,America/Indiana/Indianapolis
72534,US,Chicago Midway Airport,41.7833,-87.75,189.0,KMDW,72534.0,,America/Chicago
72535,US,South Bend Regional Airport,41.7,-86.3167,244.0,KSBN,72535.0,SBN,America/Indiana/Indianapolis
72536,US,Toledo Express Airport,41.5833,-83.8,208.0,KTOL,72536.0,TOL,America/New_York
72537,US,Detroit Metropolitan,42.2333,-83.0,195.0,KDTW,72537.0,DTW,America/Detroit
72539,US,Capital City Airport,42.7833,-84.5833,262.0,KLAN,72539.0,LAN,America/Detroit
72540,US,Spickard,40.25,-93.7167,271.0,KP35,72540.0,,America/Chicago
72543,US,Greater Rockford Airport,42.2,-89.1,224.0,KRFD,72543.0,RFD,America/Chicago
72544,US,Moline Quad-City Airport,41.45,-90.0167,180.0,KMLI,72544.0,MLI,America/Chicago
72546,US,Des Moines International,41.5333,-93.0,292.0,KDSM,72546.0,DSM,America/Chicago
72547,US,Dubuque Regional Airport,42.4,-90.0333,328.0,KDBQ,72547.0,,
72548,US,Waterloo Municipal Airport,42.55,-92.0667,266.0,KALO,72548.0,ALO,America/Chicago
72549,US,Fort Dodge,42.55,-94.1833,354.0,KFOD,72549.0,FOD,America/Chicago
72550,US,Omaha Eppley Airfield,41.3,-95.9,300.0,KOMA,72550.0,OMA,America/Chicago
72551,US,Lincoln Municipal Airport,40.8333,-96.1,372.0,KLNK,72551.0,LNK,America/Chicago
72552,US,Central Nebraska Regional,40.9667,-98.15,563.0,KGRI,72552.0,GRI,America/Chicago
72553,US,"Omaha, Ne.",41.3667,-96.0167,399.0,KOVN,72553.0,,America/Chicago
72554,US,Omaha / Offutt Air Force Base,41.1167,-95.9,319.0,KOFF,72554.0,OFF,America/Chicago
72556,US,Karl Stefan Memorial Airport,41.9833,-97.4333,479.0,KOFK,72556.0,OFK,America/Chicago
72557,US,Sioux Gateway Airport,42.3833,-96.05,335.0,KSUX,72557.0,SUX,America/Chicago
72558,US,Valley,41.3167,-96.3667,350.0,KOAX,72558.0,,America/Chicago
72561,US,Sidney Municipal Airport,41.1,-102.9833,1315.0,KSNY,72561.0,,America/Denver
72562,US,North Platte Regional Airport,41.1167,-100.6667,847.0,KLBF,72562.0,LBF,America/Chicago
72564,US,Cheyenne Airport,41.15,-104.8,1878.0,KCYS,72564.0,CYS,America/Denver
72565,US,Denver International Airport,39.8667,-104.6667,1655.0,KDEN,72565.0,DEN,America/Denver
72566,US,Scottsbluff Heilig Field,41.8667,-103.6,1209.0,KBFF,72566.0,BFF,America/Denver
72567,US,"Miller Field - Valentine, Ne",42.8667,-100.55,789.0,KVTN,72567.0,,America/Chicago
72568,US,Douglas Converse County,42.8,-105.3833,1502.0,KDGW,72568.0,,America/Denver
72569,US,Natrona County International  Airport,42.9,-106.4667,1630.0,KCPR,72569.0,,
72570,US,Craig Moffat Airport,40.5,-107.5167,1888.0,KCAG,72570.0,,America/Denver
72572,US,Salt Lake City International  Airport,40.7833,-111.9667,1288.0,KSLC,72572.0,SLC,America/Denver
72574,US,Rock Springs-Sweetwater Co,41.6,-109.05,2060.0,KRKS,72574.0,RKS,America/Denver
72575,US,Ogden-Hinckley Airport,41.2,-112.0167,1362.0,KOGD,72575.0,HIF,America/Denver
72576,US,Lander Hunt Field,42.8167,-108.7333,1703.0,KLND,72576.0,,America/Denver
72578,US,Pocatello Regional Airport,42.9167,-112.6,1356.0,KPIH,72578.0,PIH,America/Boise
72581,US,Wendover / Air Force Auxillary Field,40.7333,-114.0333,1291.0,KENV,72581.0,,America/Denver
72582,US,"Elko, Nv.",40.8667,-115.7333,1607.0,KLKN,72582.0,,America/Los_Angeles
72583,US,Winnemucca Municipal Airport,40.9,-117.8,1312.0,KWMC,72583.0,,America/Los_Angeles
72590,US,Fort Bragg,39.4,-123.8167,19.0,KO64,72590.0,,America/Los_Angeles
72591,US,Red Bluff Municipal Airport,40.15,-122.25,106.0,KRBL,72591.0,RBL,America/Los_Angeles
72592,US,Redding Municipal Airport,40.5,-122.2833,153.0,KRDD,72592.0,,
72594,US,Eureka,40.8,-124.1667,13.0,KEKA,72594.0,EKA,America/Los_Angeles
72597,US,Rogue Valley International  Airport,42.3833,-122.8833,406.0,KMFR,72597.0,MFR,America/Los_Angeles
72604,US,"Franconia, Nh",44.2167,-71.75,,K1B5,72604.0,,America/New_York
72605,US,"Concord, Concord Municipal Airport",43.1833,-71.5,105.0,KCON,72605.0,CON,America/New_York
72606,US,Portland International  Jetport,43.65,-70.1333,23.0,KPWM,72606.0,PWM,America/New_York
72608,US,Eastport,44.9167,-67.0,24.0,KEPO,72608.0,,America/New_York
72612,US,Newport,44.9333,-72.2,233.0,K9B2,72612.0,,America/New_York
72613,US,Mount Washington,44.2667,-71.3,1909.0,KMWN,72613.0,DIA,America/New_York
72614,US,St Johnsbury Fairbanks,44.4167,-72.0167,212.0,K1V4,72614.0,,America/New_York
72616,US,Berlin Municipal Airport,44.5833,-71.0167,353.0,KBML,72616.0,BML,America/New_York
72617,US,Burlington International,44.4667,-73.15,102.0,KBTV,72617.0,BTV,America/New_York
72618,US,Rumford,44.5333,-70.5333,192.0,KRUM,72618.0,,America/New_York
72632,US,"White Lake, Mi.",42.7,-83.4667,321.0,KDTX,72632.0,,America/Detroit
72634,US,"Gaylord, Mi.",44.9167,-84.7167,446.0,KAPX,72634.0,,America/Detroit
72635,US,Gerald R. Ford International,42.8833,-85.5167,242.0,KGRR,72635.0,GRR,America/Detroit
72636,US,Muskegon County Airport,43.1667,-86.2333,191.0,KMKG,72636.0,MKG,America/Detroit
72637,US,Flint Bishop International  Airport,42.9667,-83.0833,238.0,KFNT,72637.0,FNT,America/Detroit
72638,US,Roscommon County Airport,44.35,-84.6667,351.0,KHTL,72638.0,,America/Detroit
72639,US,Alpena County Regional Airport,45.0833,-83.5667,210.0,KAPN,72639.0,APN,America/Detroit
72640,US,Gen Mitchell International  Airport,42.95,-87.0667,220.0,KMKE,72640.0,MKE,America/Chicago
72641,US,Madison Dane County Rgnl,43.1333,-89.0167,263.0,KMSN,72641.0,MSN,America/Chicago
72643,US,La Crosse Municipal Airport,43.8833,-91.25,199.0,KLSE,72643.0,LSE,America/Chicago
72644,US,Rochester International Airport,43.9,-92.5,401.0,KRST,72644.0,RST,America/Chicago
72645,US,Austin Straubel International  Airport,44.4833,-88.1333,212.0,KGRB,72645.0,GRB,America/Chicago
72648,US,Escanaba,45.75,-87.0333,180.0,KESC,72648.0,ESC,America/Detroit
72649,US,"Chanhaussen, Mn.",44.85,-93.5667,287.0,,72649.0,,America/Chicago
72651,US,Sioux Falls Foss Field,43.5833,-96.75,436.0,KFSD,72651.0,FSD,America/Chicago
72652,US,"Pickstown, Sd.",43.0667,-98.5333,453.0,,72652.0,,America/Chicago
72653,US,Chamberlain Municipal Airport,43.7667,-99.3167,517.0,K9V9,72653.0,,America/Chicago
72654,US,Huron Regional Airport,44.3833,-98.2333,393.0,KHON,72654.0,HON,America/Chicago
72656,US,"Winner, Bob Wiley Field Airport",43.3833,-99.8333,619.0,KSFD,72656.0,,
72658,US,Minneapolis-St Paul International,44.8667,-93.05,256.0,KMSP,72658.0,MSP,America/Chicago
72659,US,Aberdeen Regional Airport,45.45,-98.4167,397.0,KABR,72659.0,ABR,America/Chicago
72661,US,"Redig, Sd.",45.2667,-103.5333,924.0,,72661.0,,America/Denver
72662,US,Rapid City Regional Airport,44.05,-103.05,976.0,KRAP,72662.0,RAP,America/Denver
72665,US,Gillette-Campbell Cty Airport,44.3333,-105.55,1330.0,KGCC,72665.0,GCC,America/Denver
72666,US,Sheridan County Airport,44.7667,-106.9667,1226.0,KSHR,72666.0,SHR,America/Denver
72670,US,Cody,44.5167,-109.0167,1551.0,KCOD,72670.0,,America/Denver
72671,US,Big Piney-Marbleton Airport,42.5833,-110.1,2131.0,KBPI,72671.0,,America/Denver
72672,US,Riverton Regional Airport,43.0667,-108.45,1684.0,KRIW,72672.0,,America/Denver
72677,US,Logan International Airport,45.8167,-108.55,1112.0,KBIL,72677.0,BIL,America/Denver
72681,US,Boise Air Terminal,43.5667,-116.2333,871.0,KBOI,72681.0,BOI,America/Boise
72683,US,Burns Municipal Airport,43.6,-118.95,1263.0,KBNO,72683.0,,America/Los_Angeles
72688,US,Pendleton Municipal Airport,46.1667,-119.3833,455.0,KPDT,72688.0,PDT,America/Los_Angeles
72693,US,Mahlon Sweet Field,44.1333,-123.2167,111.0,KEUG,72693.0,EUG,America/Los_Angeles
72694,US,Salem McNary Field,44.9,-123.0,64.0,KSLE,72694.0,SLE,America/Los_Angeles
72698,US,Portland International  Airport,45.5833,-122.6,8.0,KPDX,72698.0,PDX,America/Los_Angeles
72712,US,Caribou Municipal Airport,46.8667,-68.0167,191.0,KCAR,72712.0,CAR,America/New_York
72713,US,Presque Isle,46.6833,-68.05,163.0,KPQI,72713.0,PQI,America/New_York
72734,US,Sault Ste. Marie Muni,46.4833,-84.35,218.0,KANJ,72734.0,,America/Detroit
72741,US,Park Falls,45.9333,-90.45,462.0,KPKF,72741.0,,America/Chicago
72743,US,Marquette,46.5333,-87.55,434.0,KMQT,72743.0,,America/Detroit
72744,US,Hancock Houghton Cty. Memo,47.1667,-88.4833,334.0,KCMX,72744.0,CMX,America/Detroit
72745,US,Duluth International Airport,46.8333,-92.2167,435.0,KDLH,72745.0,DLH,America/Chicago
72747,US,Falls International Airport,48.5667,-93.4,361.0,KINL,72747.0,INL,America/Chicago
72750,US,Pequot Lake,46.6,-94.3167,390.0,KP39,72750.0,,America/Chicago
72753,US,Hector International Airport,46.9333,-96.8167,274.0,KFAR,72753.0,FAR,America/Chicago
72755,US,Bemidji,47.5,-94.9333,423.0,KBJI,72755.0,BJI,America/Chicago
72756,US,Warroad,48.9333,-95.35,328.0,KD45,72756.0,,America/Chicago
72758,US,Devils Lake,48.1,-98.8667,439.0,KP11,72758.0,DVL,America/Chicago
72764,US,Bismarck Municipal Airport,46.7833,-100.75,511.0,KBIS,72764.0,BIS,America/Chicago
72765,US,Roseglen,47.75,-101.8333,624.0,KP24,72765.0,,America/Chicago
72767,US,Sloulin Field International  Airport,48.1833,-103.65,604.0,KISN,72767.0,ISN,America/Chicago
72768,US,Glasgow International Airport,48.2167,-106.6167,699.0,KGGW,72768.0,GGW,America/Denver
72772,US,Helena Regional Airport,46.6,-111.9667,1180.0,KHLN,72772.0,HLN,America/Denver
72773,US,Missoula International Airport,46.9167,-114.1,976.0,KMSO,72773.0,MSO,America/Denver
72775,US,Great Falls International,47.4667,-111.3833,1120.0,KGTF,72775.0,GTF,America/Denver
72776,US,"Great Falls, Mt.",47.4667,-111.3833,1131.0,KTFX,72776.0,,America/Denver
72777,US,Havre City-County Airport,48.55,-109.7667,789.0,KHVR,72777.0,HVR,America/Denver
72779,US,Glacier Park International  Airport,48.3,-114.2667,906.0,KGPI,72779.0,,
72781,US,Yakima Air Terminal,46.5667,-120.5333,334.0,KYKM,72781.0,YKM,America/Los_Angeles
72783,US,Lewiston Nez Perce Co Airport,46.3667,-117.0167,438.0,KLWS,72783.0,LWS,America/Los_Angeles
72784,US,Hanford,46.5667,-119.6,223.0,KHMS,72784.0,,America/Los_Angeles
72785,US,Spokane International Airport,47.6167,-117.5333,723.0,KGEG,72785.0,GEG,America/Los_Angeles
72786,US,"Spokane, Wa.",47.6833,-117.6333,728.0,KOTX,72786.0,,America/Los_Angeles
72788,US,"Walla Walla, Wa",46.0333,-118.3333,289.0,,72788.0,,America/Los_Angeles
72791,US,Port Of Astoria Airport,46.15,-123.8833,3.0,KAST,72791.0,,America/Los_Angeles
72792,US,Olympia Airport,46.9667,-122.9,63.0,KOLM,72792.0,OLM,America/Los_Angeles
72793,US,Seattle-Tacoma Airport,47.45,-122.3167,131.0,KSEA,72793.0,SEA,America/Los_Angeles
72797,US,Quillayute State Airport,47.9333,-124.5667,59.0,KUIL,72797.0,,America/Los_Angeles
74001,US,"Redstone Arsenal, Al.",34.6,-86.6333,209.0,KHUA,74001.0,HUA,America/Chicago
74002,US,Aberdeen Proving Grounds,39.5,-76.5667,5.0,KAPG,74002.0,APG,America/New_York
74003,US,Dugway Proving Grounds,40.1667,-112.9333,1326.0,KDPG,74003.0,,America/Denver
74004,US,Yuma Proving Grounds Az.,32.5,-114.0,,,74004.0,,America/Phoenix
74201,US,Port Angeles Coast Guard Air Station,48.1333,-123.4,5.0,KNOW,74201.0,,America/Los_Angeles
74206,US,Tacoma / McChord Air Force Base,47.15,-122.4833,98.0,KTCM,74206.0,TCM,America/Los_Angeles
74207,US,Fort Lewis / Gray U. S. Army Airfield,47.1167,-122.55,92.0,KGRF,74207.0,GRF,America/Los_Angeles
74230,US,Miles City,46.4333,-105.8833,801.0,KMLS,74230.0,MLS,America/Denver
74341,US,"Wood Lake, Mn.",44.6667,-95.45,319.0,,74341.0,,America/Chicago
74357,US,"Blue River, Wi.",43.2167,-90.5333,226.0,,74357.0,,America/Chicago
74365,US,Graying Air Force Range,44.8333,-84.55,387.0,K3RN,74365.0,,America/Detroit
74370,US,Fort Drum / Wheeler-Sack U. S. Army Airfield,44.05,-75.7333,207.0,KGTB,74370.0,,America/New_York
74389,US,"Gray, Me.",43.9,-70.25,125.0,KGYX,74389.0,,America/New_York
74392,US,Brunswick Naval Air Stn,43.9,-69.1,23.0,KNHZ,74392.0,NHZ,America/New_York
74393,US,"Portland, Me.",43.5333,-70.1,0.0,,74393.0,,America/New_York
74413,US,"Saylor Creek Gunneryrange, Id.",42.5333,-115.7,,,74413.0,,America/Boise
74420,US,Roosevelt,40.3,-109.9833,1553.0,KU67,74420.0,,America/Denver
74421,US,"Craig, County",40.5,-107.5167,,,74421.0,,America/Denver
74431,US,"Medicine Bow, Wy.",41.9,-106.1833,1997.0,,74431.0,,America/Denver
74433,US,McCook,40.0833,-100.65,800.0,,74433.0,,America/Chicago
74437,US,"Merriman, Ne.",42.9,-101.7,991.0,,74437.0,,America/Denver
74440,US,"Fairbury, Ne.",40.1,-97.3333,433.0,,74440.0,,America/Chicago
74445,US,"Neligh, Ne.",42.2,-97.8,524.0,K4V9,74445.0,,America/Chicago
74449,US,"Slater, Ia.",41.9,-93.7,315.0,,74449.0,,America/Chicago
74455,US,"Davenport, Ia.",41.6167,-90.5833,229.0,KDVN,74455.0,,America/Chicago
74460,US,Marseilles Island,41.3667,-88.6833,223.0,KMMO,74460.0,,America/Chicago
74465,US,Dunne Crib Il.,41.7833,-87.5333,,,74465.0,,America/Chicago
74466,US,"Wolcott, In.",40.8167,-87.05,212.0,,74466.0,,America/Indiana/Indianapolis
74468,US,"Jefferson Proving Ground Madison, In.",38.8333,-85.4167,,,74468.0,,America/Indiana/Indianapolis
74480,US,"Verona, Ny. Af",43.1333,-75.6,,KRME,74480.0,RME,America/New_York
74483,US,"Wilmington, Vt.",42.8833,-72.8833,,K4V8,74483.0,,America/New_York
74484,US,"West Dover, Vt.",42.9333,-72.8667,,KN66,74484.0,ONE,America/New_York
74486,US,John F. Kennedy Airport,40.6333,-73.7667,4.0,KJFK,74486.0,JFK,America/New_York
74490,US,Bedford Hanscom Field,42.4667,-71.3,41.0,KBED,74490.0,BED,America/New_York
74491,US,Chicopee Falls / Westover Air Force Base,42.2,-72.5333,75.0,KCEF,74491.0,,America/New_York
74492,US,Blue Hill Obs. Ma.,42.2167,-71.1167,195.0,,74492.0,,America/New_York
74494,US,Chatham,41.6667,-69.9667,14.0,KCHH,74494.0,,America/New_York
74500,US,"Sheridan, Ca",39.0,-121.3333,,KBAB,74500.0,BAB,America/Los_Angeles
74501,US,"Freshpond, Ca",38.75,-120.5167,,,74501.0,,America/Los_Angeles
74504,US,"Pilar Point Airways Facilities Sector, Ca.",37.5,-122.5,49.0,,74504.0,,America/Los_Angeles
74506,US,Alameda Naval Air Station,37.7833,-122.3167,4.0,KNGZ,74506.0,,America/Los_Angeles
74509,US,Moffett Field,37.4333,-122.05,10.0,KNUQ,74509.0,NUQ,America/Los_Angeles
74516,US,Fairfield / Travis Air Force Base,38.2667,-121.95,19.0,KSUU,74516.0,SUU,America/Los_Angeles
74521,US,"Durango, County",37.2,-107.8167,,KDRO,74521.0,DRO,America/Denver
74530,US,"Granada, Co.",37.7667,-102.1833,1155.0,,74530.0,,America/Denver
74531,US,Air Force Academy,38.9667,-104.8167,2003.0,KAFF,74531.0,,America/Denver
74532,US,"Limon, County",39.1833,-103.7,,,74532.0,,America/Denver
74533,US,"Platteville, Co.",40.1833,-104.7167,1524.0,,74533.0,,America/Denver
74541,US,"Haviland, Ks.",37.65,-99.0833,648.0,,74541.0,,America/Chicago
74542,US,"Neodesha, Ks.",37.3667,-95.6333,255.0,K2K7,74542.0,,America/Chicago
74543,US,Pratt Municipal,37.7,-98.75,595.0,KPTT,74543.0,,
74545,US,"Smokey Hill Gunnery Range, Ks.",38.65,-97.8,,KSLN,74545.0,SLN,America/Chicago
74546,US,"Hillsboro, Ks.",38.3167,-97.3,447.0,,74546.0,,America/Chicago
74550,US,"Conway, Mo.",37.5167,-92.7,390.0,KTBN,74550.0,TBN,America/Chicago
74551,US,"Lathrop, Mo.",39.5833,-94.1833,297.0,,74551.0,,America/Chicago
74556,US,"Winchester, Il.",39.65,-90.4833,170.0,,74556.0,,America/Chicago
74560,US,"Lincoln, Il.",40.15,-89.3333,178.0,,74560.0,,America/Chicago
74570,US,Dayton / Wright-Patterson Air Force Base,39.8333,-84.05,251.0,KFFO,74570.0,FFO,America/New_York
74589,US,"Chesapeake, Va.",36.9,-75.7167,0.0,,74589.0,,America/New_York
74590,US,Barnegat Coast Guard Station,39.7667,-74.1,6.0,KN78,74590.0,,America/New_York
74594,US,Camp Springs / Andrews Air Force Base,38.8167,-76.85,86.0,KADW,74594.0,,America/New_York
74595,US,Ocean City,38.3333,-75.0833,4.0,KW30,74595.0,,America/New_York
74598,US,Langley Air Force Base,37.0833,-76.35,3.0,KLFI,74598.0,LFI,America/New_York
74604,US,"Vandenberg Air Force Base, Ca.",34.7833,-120.5333,170.0,,74604.0,,America/Los_Angeles
74606,US,South Vandenberg Afbca.,34.65,-120.5667,112.0,,74606.0,,America/Los_Angeles
74611,US,"Fort Irwin/Barstow, Bicycle Lake Army Airfield",35.2833,-116.6167,716.0,KBYS,74611.0,BYS,America/Los_Angeles
74612,US,Naws China Lake,35.6833,-117.7,696.0,KNID,74612.0,,America/Los_Angeles
74614,US,"Indian Springs, Indian Springs Auxiliary Afld Nellis Afb",36.5833,-115.6667,955.0,KINS,74614.0,,America/Los_Angeles
74618,US,Cuddleback Gunnery Range,35.2667,-117.4333,864.0,K4CB,74618.0,,America/Los_Angeles
74619,US,Superior Valley Gunnery Range,36.3333,-117.1,962.0,K4SU,74619.0,,America/Los_Angeles
74629,US,"White Sands, Nm.",32.4,-106.3333,1224.0,KWSD,74629.0,,America/Denver
74630,US,"Stallion U. S. Army Airfield, Nm",33.8167,-106.6667,1506.0,K95E,74630.0,,America/Denver
74631,US,"White Sands Missile Range Site No. 32, Nm",33.1667,-106.4833,1235.0,,74631.0,,America/Denver
74635,US,"Aztec, Nm.",36.8333,-107.9,1902.0,,74635.0,,America/Denver
74638,US,Melrose Gunnery Range,34.3,-103.8,1326.0,K4MR,74638.0,,America/Denver
74640,US,"Vici, Ok.",36.0667,-99.2167,648.0,,74640.0,,America/Chicago
